"id","name","source","link","credentials","conversationId"
"10b152c7-9a09-4fc1-9bca-fc4b62e7839b","AI_C3ai_10-Q_December-2022.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-Q_December-2022.pdf","CLOUD_STORAGE_CREDENTIALS",""
"9cf52e72-f763-4fc5-8ed8-3dd3c41bb87e","AI_C3ai_10-Q_March-2021.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-Q_March-2021.pdf","CLOUD_STORAGE_CREDENTIALS",""
"f5402b43-8e9e-4f11-b90f-3b6686248285","AI_C3ai_10-Q_March-2022.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-Q_March-2022.pdf","CLOUD_STORAGE_CREDENTIALS",""
"7114b2b9-4ca4-45bf-ba40-b8954406fe03","AI_C3ai_10-Q_March-2023.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-Q_March-2023.pdf","CLOUD_STORAGE_CREDENTIALS",""
"f3befe19-4d8a-4947-9e3c-6513d2cb7d61","AI_C3ai_10-Q_September-2021.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-Q_September-2021.pdf","CLOUD_STORAGE_CREDENTIALS",""
"a7d40ff6-c928-4ab9-b9a6-09b24b4feaac","AI_C3ai_10-Q_September-2022.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-Q_September-2022.pdf","CLOUD_STORAGE_CREDENTIALS",""
"6ea00dbf-934f-438d-9cdd-1a5655720c61","AI_C3ai_10-Q_September-2023.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_10-Q_September-2023.pdf","CLOUD_STORAGE_CREDENTIALS",""
"20f0ca10-42c5-4c92-8819-1a6863457cef","AI_C3ai_Earnings-Call-Transcript_Q1-2018.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q1-2018.txt","CLOUD_STORAGE_CREDENTIALS",""
"f96ddea8-f6c0-40f2-8d8e-77c9639a1606","AI_C3ai_Earnings-Call-Transcript_Q1-2019.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q1-2019.txt","CLOUD_STORAGE_CREDENTIALS",""
"8e3266a6-d4f6-4a09-9082-aea7317bdbc3","AI_C3ai_Earnings-Call-Transcript_Q1-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q1-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"ec5d1673-391f-4df9-a4da-d493efcb2a1c","AI_C3ai_Earnings-Call-Transcript_Q1-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q1-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"00685600-b303-47c7-92b5-48bcb33be235","AI_C3ai_Earnings-Call-Transcript_Q1-2023.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q1-2023.txt","CLOUD_STORAGE_CREDENTIALS",""
"d11da188-ec0e-46bb-9b2e-2fd89ac2870f","AI_C3ai_Earnings-Call-Transcript_Q2-2018.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q2-2018.txt","CLOUD_STORAGE_CREDENTIALS",""
"47814c5b-6002-4a47-9e6b-c77b53a263d4","AI_C3ai_Earnings-Call-Transcript_Q2-2019.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q2-2019.txt","CLOUD_STORAGE_CREDENTIALS",""
"7fadd5ba-9fd4-4322-88eb-cdb637503c4e","AI_C3ai_Earnings-Call-Transcript_Q2-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q2-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"2b60ef0c-d135-414f-a25a-0523b0500f87","AI_C3ai_Earnings-Call-Transcript_Q2-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q2-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"b7d02006-2ac2-4889-bf7a-1c6d75ea17cd","AI_C3ai_Earnings-Call-Transcript_Q2-2023.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q2-2023.txt","CLOUD_STORAGE_CREDENTIALS",""
"5a29c146-6b8b-44ae-961c-88c86e05647d","AI_C3ai_Earnings-Call-Transcript_Q3-2018.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q3-2018.txt","CLOUD_STORAGE_CREDENTIALS",""
"dd684bef-b332-46d3-ba22-a9c142839dea","AI_C3ai_Earnings-Call-Transcript_Q3-2019.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q3-2019.txt","CLOUD_STORAGE_CREDENTIALS",""
"a1030625-bbe3-409d-9610-6e83d6cc9a35","AI_C3ai_Earnings-Call-Transcript_Q3-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q3-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"68d4c305-92fc-40bb-9052-35ef462bb39b","AI_C3ai_Earnings-Call-Transcript_Q3-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q3-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"3d7327d0-6704-417e-8dda-c488d409e0c6","AI_C3ai_Earnings-Call-Transcript_Q3-2023.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q3-2023.txt","CLOUD_STORAGE_CREDENTIALS",""
"7a19b144-693c-411b-b2be-d9de664f83b9","AI_C3ai_Earnings-Call-Transcript_Q4-2018.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q4-2018.txt","CLOUD_STORAGE_CREDENTIALS",""
"29e7c3da-6947-469a-9caf-1082876579b8","AI_C3ai_Earnings-Call-Transcript_Q4-2019.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q4-2019.txt","CLOUD_STORAGE_CREDENTIALS",""
"282da8bf-ea97-4384-b7f8-2c5be104c0c5","AI_C3ai_Earnings-Call-Transcript_Q4-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q4-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"8208b25e-7ebb-4dc7-9ad0-960d288e6ec2","AI_C3ai_Earnings-Call-Transcript_Q4-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q4-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"48a13b3e-1a7e-458e-bffd-341e06bfc586","AI_C3ai_Earnings-Call-Transcript_Q4-2023.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_Earnings-Call-Transcript_Q4-2023.txt","CLOUD_STORAGE_CREDENTIALS",""
"0132aece-b06f-4925-b44d-fae79129886f","AI_C3ai_S-1_November-2020.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/C3ai/AI_C3ai_S-1_November-2020.pdf","CLOUD_STORAGE_CREDENTIALS",""
"1a1b5527-01e1-484d-9f44-5c955ac9e76a","FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2018.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2018.txt","CLOUD_STORAGE_CREDENTIALS",""
"83407239-a9dd-48a0-a70e-86243b517cd2","FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2019.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2019.txt","CLOUD_STORAGE_CREDENTIALS",""
"49eaf058-f7ba-4fa9-b442-d33dda0035af","FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"7ae408eb-c275-4df5-b016-c097966b373e","FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"8cdcf03b-7e99-49be-8a56-c590445fea3f","FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"7273de40-d25e-4e51-810f-a7f4e8c2183d","FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2023.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q1-2023.txt","CLOUD_STORAGE_CREDENTIALS",""
"97ab2011-06c1-41ff-9082-0fb5468d665c","FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2018.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2018.txt","CLOUD_STORAGE_CREDENTIALS",""
"92073948-b2b7-4145-ae7e-37371cb9b83a","FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2019.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2019.txt","CLOUD_STORAGE_CREDENTIALS",""
"f323359a-f3de-49e1-ac18-ffba9b23904e","FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"d54d72d0-16a3-497e-8adf-b6119b7633c9","FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"6a31ed63-0402-4661-9631-a3b245bb4252","FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"683b348d-a301-48fe-acfa-9f1a8f4c856b","FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2023.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q2-2023.txt","CLOUD_STORAGE_CREDENTIALS",""
"0428d52d-3281-4a53-9d3a-ccff0043e674","FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2018.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2018.txt","CLOUD_STORAGE_CREDENTIALS",""
"b58e4de4-f7f6-4dd8-a384-979b76fc3072","FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2019.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2019.txt","CLOUD_STORAGE_CREDENTIALS",""
"52326fbc-007f-4ec0-8da2-d4db4b1317a8","FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"6d39c109-425d-4798-b38c-222964c0f494","FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"788cd77f-aa76-4bc8-aa0a-8b8b8f89021f","FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"a6bd5290-1cef-4772-8fb7-cde868877e46","FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2023.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q3-2023.txt","CLOUD_STORAGE_CREDENTIALS",""
"aecd1ceb-7c0c-480d-bc35-7335ae7b4bca","FICO_Fair Isaac_Earnings-Call-Transcript_Q4-2018.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q4-2018.txt","CLOUD_STORAGE_CREDENTIALS",""
"56f2cc52-a607-4746-b365-3e95093df210","FICO_Fair Isaac_Earnings-Call-Transcript_Q4-2019.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q4-2019.txt","CLOUD_STORAGE_CREDENTIALS",""
"bafc819b-38d9-4e91-905d-54257511dfa4","FICO_Fair Isaac_Earnings-Call-Transcript_Q4-2020.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q4-2020.txt","CLOUD_STORAGE_CREDENTIALS",""
"6ccb7a11-3fd6-4240-ad8f-f79b58aefc56","FICO_Fair Isaac_Earnings-Call-Transcript_Q4-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q4-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"2191cf8a-0315-4d41-a0bb-ef1823ad4bd4","FICO_Fair Isaac_Earnings-Call-Transcript_Q4-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_Fair Isaac_Earnings-Call-Transcript_Q4-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"6599e437-3ead-4ee7-a69f-b483901a071a","FICO_FairIsaac_10-K_November-2018.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_FairIsaac_10-K_November-2018.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"056cac96-7af0-47b9-990c-d87c4da271f0","FICO_FairIsaac_10-K_November-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_FairIsaac_10-K_November-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"032921ef-fd1d-46b5-822b-93f69bad0bdd","FICO_FairIsaac_10-K_November-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_FairIsaac_10-K_November-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"0ac13dfe-5f73-490c-aae8-c611c56e6866","FICO_FairIsaac_10-K_November-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_FairIsaac_10-K_November-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"6e686315-627b-4edb-83e7-5304081811fe","FICO_FairIsaac_10-K_November-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/Fair Isaac/FICO_FairIsaac_10-K_November-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"bc51be89-6065-47ef-b3be-27613ac1a8b3","HSTM_HealthStream_10-K_February-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-K_February-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"7cac3953-54d5-4c1a-8420-d7cd8a931fc3","HSTM_HealthStream_10-K_February-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-K_February-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"6a092586-d4f0-4767-a3fb-ce61d4f9d427","HSTM_HealthStream_10-K_February-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-K_February-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"a8746485-1a73-48ad-aa98-68f8edf1f059","HSTM_HealthStream_10-K_February-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-K_February-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"07f9cd02-9fbd-41a0-b1e6-db89c193d549","HSTM_HealthStream_10-K_February-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-K_February-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"964825b8-23d4-476b-be74-4cfcfa955a1e","HSTM_HealthStream_10-Q_April-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_April-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"4050c5fc-6002-435b-9edd-97657ee67421","HSTM_HealthStream_10-Q_April-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_April-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"ccf46418-2ea0-462f-8ac2-70f3e2c610f2","NCNO_nCino_Earnings-Call-Transcript_Q1-2023.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_Earnings-Call-Transcript_Q1-2023.txt","CLOUD_STORAGE_CREDENTIALS",""
"67515276-9890-4161-9501-990da8330cac","NCNO_nCino_Earnings-Call-Transcript_Q2-2021.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_Earnings-Call-Transcript_Q2-2021.txt","CLOUD_STORAGE_CREDENTIALS",""
"aee6a30d-c314-4579-91ad-708efc35dd95","NCNO_nCino_Earnings-Call-Transcript_Q2-2022.txt","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/nCino/NCNO_nCino_Earnings-Call-Transcript_Q2-2022.txt","CLOUD_STORAGE_CREDENTIALS",""
"bb172264-d04f-4e3e-ab84-2b380dc6f966","HSTM_HealthStream_10-Q_April-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_April-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"40b3042e-333e-4245-8344-aacc4b18f573","HSTM_HealthStream_10-Q_April-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_April-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"5a2d76b9-7da6-4302-989d-1e4dff4c78ac","HSTM_HealthStream_10-Q_April-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_April-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"4208ed1b-0280-4002-8782-2a5d984ed000","HSTM_HealthStream_10-Q_July-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_July-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"f0ae86e1-9529-4633-a0e5-7f10a0e92144","HSTM_HealthStream_10-Q_July-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_July-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"bae7046a-e8b3-41fa-b282-2be1ffe03fb2","HSTM_HealthStream_10-Q_July-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_July-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"5b5ed1bb-0491-421f-a17c-bc431cb60d92","HSTM_HealthStream_10-Q_July-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_July-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"d6bc3bf3-814d-40f6-b711-f784b82fe297","HSTM_HealthStream_10-Q_July-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_July-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"76f0d16d-cab5-49a6-969a-d4d32d5d2dc4","HSTM_HealthStream_10-Q_October-2018.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_October-2018.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"49ed42c5-33e1-424d-8bd3-021162846694","HSTM_HealthStream_10-Q_October-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_October-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"f34df62c-f77c-40e0-8224-a50dbf0e177f","HSTM_HealthStream_10-Q_October-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_October-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"4bfaecf5-0288-469e-9aec-70c688566675","HSTM_HealthStream_10-Q_October-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_October-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"b4895e80-86a6-4630-837c-830bcb324344","HSTM_HealthStream_10-Q_October-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/HealthStream/HSTM_HealthStream_10-Q_October-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"2f077270-fe90-423f-b68d-25dac5bbcdc0","IBM_IBM_10-K_February-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/IBM/IBM_IBM_10-K_February-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"81149157-a67b-426b-8f30-b9375b878cd1","IBM_IBM_10-K_February-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/IBM/IBM_IBM_10-K_February-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"704adcd8-1699-4cf0-89bf-e32ea03db862","IBM_IBM_10-K_February-2021.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/IBM/IBM_IBM_10-K_February-2021.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"0e35c296-cb46-4b1b-8758-d8620736f30d","IBM_IBM_10-K_February-2022.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/IBM/IBM_IBM_10-K_February-2022.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"f87fb263-359e-4cb8-97cb-b94718b65989","IBM_IBM_10-K_February-2023.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/IBM/IBM_IBM_10-K_February-2023.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"6c1c1736-f4c7-4296-9af1-425d7158877d","IBM_IBM_10-Q_April-2019.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/IBM/IBM_IBM_10-Q_April-2019.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
"ff9fbc7c-e948-4678-bb3f-7e6ddaa3ec94","IBM_IBM_10-Q_April-2020.pdf.pdf","CORPUS","gs://trg-d-i0523dsollms-chatapp-corpus-files/IBM/IBM_IBM_10-Q_April-2020.pdf.pdf","CLOUD_STORAGE_CREDENTIALS",""
